P49758	HGNC:10002	RGS6	ENSG00000182732	regulator of G-protein signaling 6	Regulators of G-protein signaling
Q9H347	HGNC:12510	UBQLN3	ENSG00000175520	ubiquilin 3	Ubiquilin family
P55089	HGNC:12516	UCN	ENSG00000163794	urocortin	Endogenous ligands
P22309	HGNC:12529	UGT1A	None	UDP glucuronosyltransferase family 1 member A complex locus	UDP glucuronosyltransferases
P07911	HGNC:12559	UMOD	ENSG00000169344	uromodulin	None
Q8IZJ1	HGNC:12568	UNC5B	ENSG00000107731	unc-5 netrin receptor B	I-set domain containing
Q9UHP3	HGNC:12624	USP25	ENSG00000155313	ubiquitin specific peptidase 25	Ubiquitin specific peptidases
Q15836	HGNC:12644	VAMP3	ENSG00000049245	vesicle associated membrane protein 3	Vesicle associated membrane proteins
O95183	HGNC:12646	VAMP5	ENSG00000168899	vesicle associated membrane protein 5	Vesicle associated membrane proteins
Q9BV40	HGNC:12647	VAMP8	ENSG00000118640	vesicle associated membrane protein 8	Vesicle associated membrane proteins
P52735	HGNC:12658	VAV2	ENSG00000160293	vav guanine nucleotide exchange factor 2	Pleckstrin homology domain containing
Q9UKW4	HGNC:12659	VAV3	ENSG00000134215	vav guanine nucleotide exchange factor 3	Pleckstrin homology domain containing
Q5SQQ9	HGNC:12660	VAX1	ENSG00000148704	ventral anterior homeobox 1	NKL subclass homeoboxes and pseudogenes
P19320	HGNC:12663	VCAM1	ENSG00000162692	vascular cell adhesion molecule 1	CD molecules
P21796	HGNC:12669	VDAC1	ENSG00000213585	voltage dependent anion channel 1	Voltage-dependent anion channels
P15692	HGNC:12680	VEGFA	ENSG00000112715	vascular endothelial growth factor A	VEGF family
P09327	HGNC:12690	VIL1	ENSG00000127831	villin 1	Gelsolin/villins
P41587	HGNC:12695	VIPR2	ENSG00000106018	vasoactive intestinal peptide receptor 2	Vasoactive intestinal peptide receptor family
P98155	HGNC:12698	VLDLR	ENSG00000147852	very low density lipoprotein receptor	Low density lipoprotein receptors
O75436	HGNC:12711	VPS26A	ENSG00000122958	VPS26, retromer complex component A	None
Q99986	HGNC:12718	VRK1	ENSG00000100749	vaccinia related kinase 1	None
Q86Y07	HGNC:12719	VRK2	ENSG00000028116	vaccinia related kinase 2	None
P30042	HGNC:1273	C21orf33	ENSG00000160221	chromosome 21 open reading frame 33	None
O00401	HGNC:12735	WASL	ENSG00000106299	Wiskott-Aldrich syndrome like	Wiskott-Aldrich Syndrome protein family
O76024	HGNC:12762	WFS1	ENSG00000109501	wolframin ER transmembrane glycoprotein	None
Q9BZ95	HGNC:12767	WHSC1L1	ENSG00000147548	Wolf-Hirschhorn syndrome candidate 1-like 1	PHD finger proteins
O95388	HGNC:12769	WISP1	ENSG00000104415	WNT1 inducible signaling pathway protein 1	CYR61/CTGF/NOV matricellular proteins
P56703	HGNC:12782	WNT3	ENSG00000108379	Wnt family member 3	Wnt family
P56705	HGNC:12783	WNT4	ENSG00000162552	Wnt family member 4	Wnt family
P41221	HGNC:12784	WNT5A	ENSG00000114251	Wnt family member 5A	Wnt family
Q9NZC7	HGNC:12799	WWOX	ENSG00000186153	WW domain containing oxidoreductase	Short chain dehydrogenase/reductase superfamily
P56557	HGNC:1280	TMEM50B	ENSG00000142188	transmembrane protein 50B	None
P23025	HGNC:12814	XPA	ENSG00000136936	XPA, DNA damage recognition and repair factor	Xeroderma pigmentosum complementation groups
Q9NYP9	HGNC:1286	MIS18A	ENSG00000159055	MIS18 kinetochore protein A	None
O95409	HGNC:12873	ZIC2	ENSG00000043355	Zic family member 2	Zinc fingers C2H2-type
P52746	HGNC:12927	ZNF142	ENSG00000115568	zinc finger protein 142	Zinc fingers C2H2-type
Q13105	HGNC:12936	ZBTB17	ENSG00000116809	zinc finger and BTB domain containing 17	Zinc fingers C2H2-type
Q12899	HGNC:12962	TRIM26	ENSG00000234127	tripartite motif containing 26	Ring finger proteins
Q99676	HGNC:12975	ZNF184	ENSG00000096654	zinc finger protein 184	Zinc fingers C2H2-type
P62736	HGNC:130	ACTA2	ENSG00000107796	actin, alpha 2, smooth muscle, aorta	Actins
Q9UIE0	HGNC:13024	ZNF230	ENSG00000159882	zinc finger protein 230	Zinc fingers C2H2-type
Q8NDW4	HGNC:13041	ZNF248	ENSG00000198105	zinc finger protein 248	Zinc fingers C2H2-type
O75312	HGNC:13051	ZPR1	ENSG00000109917	ZPR1 zinc finger	Zinc fingers
Q5VZL5	HGNC:13055	ZMYM4	ENSG00000146463	zinc finger MYM-type containing 4	Zinc fingers MYM-type
Q8N7M2	HGNC:13077	ZNF283	ENSG00000167637	zinc finger protein 283	Zinc fingers C2H2-type
Q9Y3P4	HGNC:1308	RHBDD3	ENSG00000100263	rhomboid domain containing 3	Rhomboid family
Q96RE9	HGNC:13091	ZNF300	ENSG00000145908	zinc finger protein 300	Zinc fingers C2H2-type
Q9Y508	HGNC:13094	RNF114	ENSG00000124226	ring finger protein 114	Ring finger proteins
A6NK75	HGNC:13174	ZNF98	ENSG00000197360	zinc finger protein 98	Zinc fingers C2H2-type
Q13422	HGNC:13176	IKZF1	ENSG00000185811	IKAROS family zinc finger 1	Zinc fingers C2H2-type
Q9UKT9	HGNC:13178	IKZF3	ENSG00000161405	IKAROS family zinc finger 3	Zinc fingers C2H2-type
Q9H2S9	HGNC:13179	IKZF4	ENSG00000123411	IKAROS family zinc finger 4	Zinc fingers C2H2-type
P01024	HGNC:1318	C3	ENSG00000125730	complement component 3	Complement system
Q9P1U0	HGNC:13182	ZNRD1	ENSG00000066379	zinc ribbon domain containing 1	None
Q9H324	HGNC:13201	ADAMTS10	ENSG00000142303	ADAM metallopeptidase with thrombospondin type 1 motif 10	ADAM metallopeptidases with thrombospondin type 1 motif
Q9P2N4	HGNC:13202	ADAMTS9	ENSG00000163638	ADAM metallopeptidase with thrombospondin type 1 motif 9	ADAM metallopeptidases with thrombospondin type 1 motif
Q12774	HGNC:13209	ARHGEF5	ENSG00000050327	Rho guanine nucleotide exchange factor 5	Rho guanine nucleotide exchange factors
Q9NPL8	HGNC:1321	TIMMDC1	ENSG00000113845	translocase of inner mitochondrial membrane domain containing 1	None
Q9H165	HGNC:13221	BCL11A	ENSG00000119866	B-cell CLL/lymphoma 11A	Zinc fingers C2H2-type
P0C0L4	HGNC:1323	C4A	ENSG00000244731	complement component 4A (Rodgers blood group)	Blood group antigens
P39687	HGNC:13233	ANP32A	ENSG00000140350	acidic nuclear phosphoprotein 32 family member A	ANP32 acidic nuclear phosphoproteins
P0C0L5	HGNC:1324	C4B	ENSG00000224389	complement component 4B (Chido blood group)	Blood group antigens
Q9BXU9	HGNC:13248	CALN1	ENSG00000183166	calneuron 1	EF-hand domain containing
Q9UJ99	HGNC:13251	CDH22	ENSG00000149654	cadherin 22	Type II classical cadherins
Q96HE7	HGNC:13280	ERO1A	ENSG00000197930	endoplasmic reticulum oxidoreductase 1 alpha	None
Q6PIW4	HGNC:13286	FIGNL1	ENSG00000132436	fidgetin like 1	AAA ATPases
Q9NZH0	HGNC:13308	GPRC5B	ENSG00000167191	G protein-coupled receptor class C group 5 member B	G protein-coupled receptors, Class C orphans
P01031	HGNC:1331	C5	ENSG00000106804	complement component 5	Complement system
Q96QA5	HGNC:13311	GSDMA	ENSG00000167914	gasdermin A	None
P57058	HGNC:13326	HUNK	ENSG00000142149	hormonally up-regulated Neu-associated kinase	None
Q9NQ76	HGNC:13361	MEPE	ENSG00000152595	matrix extracellular phosphoglycoprotein	SIBLING family
Q96JQ5	HGNC:13371	MS4A4A	ENSG00000110079	membrane spanning 4-domains A4A	Membrane spanning 4-domains
Q9H2W1	HGNC:13375	MS4A6A	ENSG00000110077	membrane spanning 4-domains A6A	Membrane spanning 4-domains
Q96QS1	HGNC:13410	TSPAN32	ENSG00000064201	tetraspanin 32	Tetraspanins
Q8N3S3	HGNC:13411	PHTF2	ENSG00000006576	putative homeodomain transcription factor 2	None
Q9NZK7	HGNC:13414	PLA2G2E	ENSG00000188784	phospholipase A2 group IIE	Phospholipases
Q6XE24	HGNC:13427	RBMS3	ENSG00000144642	RNA binding motif single stranded interacting protein 3	RNA binding motif containing
O43734	HGNC:1343	TRAF3IP2	ENSG00000056972	TRAF3 interacting protein 2	None
Q9NRM0	HGNC:13446	SLC2A9	ENSG00000109667	solute carrier family 2 member 9	Solute carriers
O75509	HGNC:13469	TNFRSF21	ENSG00000146072	TNF receptor superfamily member 21	CD molecules
Q8WWH4	HGNC:1350	ASZ1	ENSG00000154438	ankyrin repeat, SAM and basic leucine zipper domain containing 1	Ankyrin repeat domain containing
Q9HC78	HGNC:13503	ZBTB20	ENSG00000181722	zinc finger and BTB domain containing 20	Zinc fingers C2H2-type
Q9NZA1	HGNC:13517	CLIC5	ENSG00000112782	chloride intracellular channel 5	Chloride intracellular channels
O43861	HGNC:13541	ATP9B	ENSG00000166377	ATPase phospholipid transporting 9B (putative)	ATPase phospholipid transporting
Q9Y236	HGNC:1355	OSGIN2	ENSG00000164823	oxidative stress induced growth inhibitor family member 2	None
Q9UKT4	HGNC:13584	FBXO5	ENSG00000112029	F-box protein 5	F-boxes other
Q9NRD0	HGNC:13587	FBXO8	ENSG00000164117	F-box protein 8	F-boxes other
Q86XK2	HGNC:13590	FBXO11	ENSG00000138081	F-box protein 11	F-boxes other
Q8N6M6	HGNC:1361	C9orf3	ENSG00000148120	chromosome 9 open reading frame 3	None
Q9UF56	HGNC:13615	FBXL17	ENSG00000145743	F-box and leucine rich repeat protein 17	F-box and leucine rich repeat proteins
Q8NFZ0	HGNC:13620	FBXO18	ENSG00000134452	F-box protein, helicase, 18	F-boxes other
Q9H2J7	HGNC:13621	SLC6A15	ENSG00000072041	solute carrier family 6 member 15	Solute carriers
Q9HBA9	HGNC:13636	FOLH1B	ENSG00000134612	folate hydrolase 1B	None
Q9HB63	HGNC:13658	NTN4	ENSG00000074527	netrin 4	Netrins
O75493	HGNC:1370	CA11	ENSG00000063180	carbonic anhydrase 11	Carbonic anhydrases
O15218	HGNC:13708	GPR182	ENSG00000166856	G protein-coupled receptor 182	G protein-coupled receptors, Class A orphans
Q9Y256	HGNC:13721	RCE1	ENSG00000173653	Ras converting CAAX endopeptidase 1	None
Q96S59	HGNC:13727	RANBP9	ENSG00000010017	RAN binding protein 9	None
Q9NNZ6	HGNC:13732	PRM3	ENSG00000178257	protamine 3	None
Q9H251	HGNC:13733	CDH23	ENSG00000107736	cadherin related 23	Cadherin related
Q15011	HGNC:13744	HERPUD1	ENSG00000051108	homocysteine inducible ER protein with ubiquitin like domain 1	None
Q9C0B6	HGNC:13746	BRINP2	ENSG00000198797	BMP/retinoic acid inducible neural specific 2	None
Q9H293	HGNC:13765	IL25	ENSG00000166090	interleukin 25	Interleukins
P35219	HGNC:1382	CA8	ENSG00000178538	carbonic anhydrase 8	Carbonic anhydrases
Q5VZB9	HGNC:13826	DMRTA1	ENSG00000176399	DMRT like family A1	None
Q9Y250	HGNC:13861	LZTS1	ENSG00000061337	leucine zipper tumor suppressor 1	Leucine zipper tumor suppressor family
Q9NY30	HGNC:13862	BTG4	ENSG00000137707	BTG anti-proliferation factor 4	BTG/Tob family
O15409	HGNC:13875	FOXP2	ENSG00000128573	forkhead box P2	Forkhead boxes
Q13936	HGNC:1390	CACNA1C	ENSG00000151067	calcium voltage-gated channel subunit alpha1 C	Calcium voltage-gated channel subunits
Q9NQL9	HGNC:13909	DMRT3	ENSG00000064218	doublesex and mab-3 related transcription factor 3	None
Q01668	HGNC:1391	CACNA1D	ENSG00000157388	calcium voltage-gated channel subunit alpha1 D	Calcium voltage-gated channel subunits
O95445	HGNC:13916	APOM	ENSG00000204444	apolipoprotein M	Apolipoproteins
Q13838	HGNC:13917	DDX39B	ENSG00000198563	DEAD-box helicase 39B	DEAD-box helicases
P48634	HGNC:13918	PRRC2A	ENSG00000204469	proline rich coiled-coil 2A	None
P46379	HGNC:13919	BAG6	ENSG00000204463	BCL2 associated athanogene 6	BCL2 associated athanogene family
O95870	HGNC:13921	ABHD16A	ENSG00000204427	abhydrolase domain containing 16A	Abhydrolase domain containing
Q5SRN2	HGNC:13922	C6orf10	ENSG00000204296	chromosome 6 open reading frame 10	None
Q6UXA7	HGNC:13927	C6orf15	ENSG00000204542	chromosome 6 open reading frame 15	None
Q8TD31	HGNC:13930	CCHCR1	ENSG00000204536	coiled-coil alpha-helical rod protein 1	None
Q99946	HGNC:13943	PRRT1	ENSG00000204314	proline rich transmembrane protein 1	Proline rich transmembrane proteins
Q99944	HGNC:13944	EGFL8	ENSG00000241404	EGF like domain multiple 8	None
Q9Y4H4	HGNC:13945	GPSM3	ENSG00000213654	G-protein signaling modulator 3	None
Q9UIM3	HGNC:13949	FKBPL	ENSG00000204315	FK506 binding protein like	Tetratricopeptide repeat domain containing
Q9UGF7	HGNC:13963	OR12D3	ENSG00000112462	olfactory receptor family 12 subfamily D member 3	Olfactory receptors, family 12
Q96KW2	HGNC:13973	POM121L2	ENSG00000158553	POM121 transmembrane nucleoporin like 2	None
P18615	HGNC:13974	NELFE	ENSG00000204356	negative elongation factor complex member E	RNA binding motif containing
P54289	HGNC:1399	CACNA2D1	ENSG00000153956	calcium voltage-gated channel auxiliary subunit alpha2delta 1	Calcium voltage-gated channel subunits
P57071	HGNC:13999	PRDM15	ENSG00000141956	PR domain 15	Zinc fingers C2H2-type
Q9HAZ2	HGNC:14000	PRDM16	ENSG00000142611	PR domain 16	Zinc fingers C2H2-type
Q9BYT9	HGNC:14004	ANO3	ENSG00000134343	anoctamin 3	Anoctamins
Q08289	HGNC:1402	CACNB2	ENSG00000165995	calcium voltage-gated channel auxiliary subunit beta 2	Calcium voltage-gated channel subunits
Q96PZ7	HGNC:14026	CSMD1	ENSG00000183117	CUB and Sushi multiple domains 1	Protein phosphatase 1 regulatory subunits
P54284	HGNC:1403	CACNB3	ENSG00000167535	calcium voltage-gated channel auxiliary subunit beta 3	Calcium voltage-gated channel subunits
Q9BZE1	HGNC:14034	MRPL37	ENSG00000116221	mitochondrial ribosomal protein L37	Mitochondrial ribosomal proteins
Q8TCC3	HGNC:14036	MRPL30	ENSG00000185414	mitochondrial ribosomal protein L30	Mitochondrial ribosomal proteins
Q9Y3B7	HGNC:14042	MRPL11	ENSG00000174547	mitochondrial ribosomal protein L11	Mitochondrial ribosomal proteins
P82932	HGNC:14051	MRPS6	ENSG00000243927	mitochondrial ribosomal protein S6	Mitochondrial ribosomal proteins
Q9UBZ9	HGNC:14060	REV1	ENSG00000135945	REV1, DNA directed polymerase	DNA polymerases
Q9UKV0	HGNC:14065	HDAC9	ENSG00000048052	histone deacetylase 9	Histone deacetylases, class IIA
Q9NZ56	HGNC:14074	FMN2	ENSG00000155816	formin 2	None
Q96G23	HGNC:14076	CERS2	ENSG00000143418	ceramide synthase 2	CERS class homeoboxes
Q9BYV9	HGNC:14078	BACH2	ENSG00000112182	BTB domain and CNC homolog 2	Basic leucine zipper proteins
Q9UGM1	HGNC:14079	CHRNA9	ENSG00000174343	cholinergic receptor nicotinic alpha 9 subunit	Cholinergic receptors nicotinic subunits
Q9NQC3	HGNC:14085	RTN4	ENSG00000115310	reticulon 4	None
Q9UGC6	HGNC:14088	RGS17	ENSG00000091844	regulator of G-protein signaling 17	Regulators of G-protein signaling
Q9GZL7	HGNC:14098	WDR12	ENSG00000138442	WD repeat domain 12	WD repeat domain containing
O15013	HGNC:14103	ARHGEF10	ENSG00000104728	Rho guanine nucleotide exchange factor 10	Rho guanine nucleotide exchange factors
Q9HC38	HGNC:14111	GLOD4	ENSG00000167699	glyoxalase domain containing 4	None
Q9BRB3	HGNC:14135	PIGQ	ENSG00000007541	phosphatidylinositol glycan anchor biosynthesis class Q	Phosphatidylinositol glycan anchor biosynthesis
O00453	HGNC:14189	LST1	ENSG00000204482	leukocyte specific transcript 1	None
Q96PK6	HGNC:14219	RBM14	ENSG00000239306	RNA binding motif protein 14	RNA binding motif containing
Q96L73	HGNC:14234	NSD1	ENSG00000165671	nuclear receptor binding SET domain protein 1	PHD finger proteins
Q9H306	HGNC:14250	MMP27	ENSG00000137675	matrix metallopeptidase 27	Matrix metallopeptidases
Q8N6Y1	HGNC:14257	PCDH20	ENSG00000280165	protocadherin 20	Non-clustered protocadherins
Q9Y5K6	HGNC:14258	CD2AP	ENSG00000198087	CD2 associated protein	None
Q9NS28	HGNC:14261	RGS18	ENSG00000150681	regulator of G-protein signaling 18	Regulators of G-protein signaling
Q8WXX7	HGNC:14262	AUTS2	ENSG00000158321	autism susceptibility candidate 2	None
Q9HCL0	HGNC:14268	PCDH18	ENSG00000189184	protocadherin 18	Non-clustered protocadherins
Q8N9W6	HGNC:14273	BOLL	ENSG00000152430	boule homolog, RNA binding protein	RNA binding motif containing
Q6P1L8	HGNC:14279	MRPL14	ENSG00000180992	mitochondrial ribosomal protein L14	Mitochondrial ribosomal proteins
Q96PG1	HGNC:14284	MS4A4E	ENSG00000214787	membrane spanning 4-domains A4E	Membrane spanning 4-domains
Q96CW9	HGNC:14288	NTNG2	ENSG00000196358	netrin G2	Netrins
Q9UBY5	HGNC:14298	LPAR3	ENSG00000171517	lysophosphatidic acid receptor 3	Lysophosphatidic acid receptors
P68032	HGNC:143	ACTC1	ENSG00000159251	actin, alpha, cardiac muscle 1	Actins
A4UGR9	HGNC:14303	XIRP2	ENSG00000163092	xin actin binding repeat containing 2	LIM domain containing
Q969V6	HGNC:14334	MKL1	ENSG00000196588	megakaryoblastic leukemia (translocation) 1	None
Q9HB21	HGNC:14335	PLEKHA1	ENSG00000107679	pleckstrin homology domain containing A1	Pleckstrin homology domain containing
Q9BXI9	HGNC:14343	C1QTNF6	ENSG00000133466	C1q and tumor necrosis factor related protein 6	None
Q9UHP7	HGNC:14351	CLEC2D	ENSG00000069493	C-type lectin domain family 2 member D	C-type lectin domain family
P78414	HGNC:14358	IRX1	ENSG00000170549	iroquois homeobox 1	TALE class homeoboxes and pseudogenes
Q9BZI1	HGNC:14359	IRX2	ENSG00000170561	iroquois homeobox 2	TALE class homeoboxes and pseudogenes
Q7Z5P9	HGNC:14362	MUC19	ENSG00000205592	mucin 19, oligomeric	Mucins
Q9C000	HGNC:14374	NLRP1	ENSG00000091592	NLR family pyrin domain containing 1	NLR family
Q9GZT4	HGNC:14398	SRR	ENSG00000167720	serine racemase	None
Q9BQT8	HGNC:14411	SLC25A21	ENSG00000183032	solute carrier family 25 member 21	Solute carriers
Q9Y5L5	HGNC:14429	LENEP	ENSG00000163352	lens epithelial protein	None
Q96Q35	HGNC:14439	ALS2CR12	ENSG00000155749	amyotrophic lateral sclerosis 2 chromosome region candidate 12	None
Q8TEW8	HGNC:14446	PARD3B	ENSG00000116117	par-3 family cell polarity regulator beta	PDZ domain containing
Q92539	HGNC:14450	LPIN2	ENSG00000101577	lipin 2	Lipins
Q9UQC2	HGNC:14458	GAB2	ENSG00000033327	GRB2 associated binding protein 2	Pleckstrin homology domain containing
Q8N1S5	HGNC:14463	SLC39A11	ENSG00000133195	solute carrier family 39 member 11	Solute carriers
Q96T55	HGNC:14464	KCNK16	ENSG00000095981	potassium two pore domain channel subfamily K member 16	Potassium two pore domain channel subfamily K 
Q96T54	HGNC:14465	KCNK17	ENSG00000124780	potassium two pore domain channel subfamily K member 17	Potassium two pore domain channel subfamily K 
Q8TE54	HGNC:14467	SLC26A7	ENSG00000147606	solute carrier family 26 member 7	Solute carriers
P82933	HGNC:14501	MRPS9	ENSG00000135972	mitochondrial ribosomal protein S9	Mitochondrial ribosomal proteins
P82650	HGNC:14508	MRPS22	ENSG00000175110	mitochondrial ribosomal protein S22	Mitochondrial ribosomal proteins
Q9Y3D9	HGNC:14509	MRPS23	ENSG00000181610	mitochondrial ribosomal protein S23	Mitochondrial ribosomal proteins
Q9H4A3	HGNC:14540	WNK1	ENSG00000060237	WNK lysine deficient protein kinase 1	Protein phosphatase 1 regulatory subunits
Q8IV61	HGNC:14545	RASGRP3	ENSG00000152689	RAS guanyl releasing protein 3	EF-hand domain containing
Q9BX66	HGNC:14565	SORBS1	ENSG00000095637	sorbin and SH3 domain containing 1	None
O15068	HGNC:14576	MCF2L	ENSG00000126217	MCF.2 cell line derived transforming sequence like	Pleckstrin homology domain containing
Q9UQV4	HGNC:14582	LAMP3	ENSG00000078081	lysosomal associated membrane protein 3	CD molecules
Q96NX5	HGNC:14585	CAMK1G	ENSG00000008118	calcium/calmodulin dependent protein kinase IG	None
Q13554	HGNC:1461	CAMK2B	ENSG00000058404	calcium/calmodulin dependent protein kinase II beta	None
Q9BWT1	HGNC:14628	CDCA7	ENSG00000144354	cell division cycle associated 7	None
Q96KS0	HGNC:14660	EGLN2	ENSG00000269858	egl-9 family hypoxia inducible factor 2	None
A6NKG5	HGNC:14665	RTL1	ENSG00000254656	retrotransposon-like 1	None
Q495T6	HGNC:14668	MMEL1	ENSG00000142606	membrane metallo-endopeptidase-like 1	None
P81605	HGNC:14669	DCD	ENSG00000161634	dermcidin	None
Q9UM82	HGNC:14681	SPATA2	ENSG00000158480	spermatogenesis associated 2	Protein phosphatase 1 regulatory subunits
Q8NH37	HGNC:14697	OR4C3	ENSG00000176547	olfactory receptor family 4 subfamily C member 3	Olfactory receptors, family 4
Q8NGS6	HGNC:14704	OR13C3	ENSG00000204246	olfactory receptor family 13 subfamily C member 3	Olfactory receptors, family 13
Q8NGB4	HGNC:14705	OR4S1	ENSG00000176555	olfactory receptor family 4 subfamily S member 1	Olfactory receptors, family 4
P0C617	HGNC:14844	OR5AL1	ENSG00000181395	olfactory receptor family 5 subfamily AL member 1 (gene/pseudogene)	Olfactory receptors, family 5
Q96QV1	HGNC:14866	HHIP	ENSG00000164161	hedgehog interacting protein	None
Q9BPW4	HGNC:14867	APOL4	ENSG00000100336	apolipoprotein L4	Apolipoproteins
Q96A00	HGNC:14871	PPP1R14A	ENSG00000167641	protein phosphatase 1 regulatory inhibitor subunit 14A	Protein phosphatase 1 regulatory subunits
O60315	HGNC:14881	ZEB2	ENSG00000169554	zinc finger E-box binding homeobox 2	Zinc fingers C2H2-type
Q9BZM4	HGNC:14895	ULBP3	ENSG00000131019	UL16 binding protein 3	None
Q8WXS8	HGNC:14899	ADAMTS14	ENSG00000138316	ADAM metallopeptidase with thrombospondin type 1 motif 14	ADAM metallopeptidases with thrombospondin type 1 motif
